permit_id,city,permit_date,units,permit_type,work_kind,is_residential,status,lng,lat,address,source_url
RP-2023-007693,philadelphia,2023-12-07,1,Residential Building,New Construction,true,Completed,-75.18214067038497,39.93574326070962,1309 S 23RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015218,philadelphia,2021-12-10,1,Residential Building,New Construction,true,Completed,-75.17076728017213,39.94305063054158,714 S 17TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006129,philadelphia,2021-11-08,65,Building,New Construction,true,Issued,-75.1187919099567,39.98385916073983,2157 E LEHIGH AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1027141,philadelphia,2020-02-03,1,Residential Building,New Construction,true,Completed,-75.18536652952437,39.9330769610093,1538 S RINGGOLD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-012478,philadelphia,2023-02-09,1,Residential Building,New Construction,true,Completed,-75.17847178011775,39.94266701107483,2130 SAINT ALBANS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-010392,philadelphia,2023-01-12,1,Residential Building,New Construction,true,Completed,-75.1770911503619,39.945443721264716,518 S 21ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-003875,philadelphia,2023-01-13,1,Residential Building,New Construction,true,Completed,-75.18902808032749,39.938180851367356,2705 OAKFORD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-007620,philadelphia,2021-07-28,1,Residential Building,New Construction,true,Completed,-75.15285354947076,39.92162449075323,358 CANTRELL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012042,philadelphia,2021-04-27,2,Residential Building,New Construction,true,Amendment Review,-75.18598120017212,40.00624853069434,3205 N 35TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-005800,philadelphia,2021-12-22,4,Building,New Construction (Shell Only),true,Completed,-75.22721367985406,39.9647615507027,5328 VINE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-000370,philadelphia,2022-04-13,4,Building,New Construction,true,Completed,-75.17739818984691,40.04247603060699,100 HERMAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-016027,philadelphia,2021-11-09,1,Residential Building,New Construction,true,Completed,-75.14273895038181,39.9553611807226,250 N 2ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007898,philadelphia,2021-12-22,1,Building,New Construction (Shell Only),true,Expired,-75.14222081011286,39.92841757063813,1401 S CHRISTOPHER COLUMBUS BLVD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-013099,philadelphia,2024-08-20,2,Residential Building,New Construction,true,Completed,-75.1760861396442,40.02422678132746,442 W QUEEN LN,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1013255,philadelphia,2020-01-22,13,Building,New Construction,true,Completed,-75.12140825004704,39.98655569082865,2037 E LEHIGH AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-017344,philadelphia,2021-12-30,1,Residential Building,New Construction,true,Completed,-75.15872173974444,39.96563115137285,672 N 13TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1050810,philadelphia,2020-08-15,4,Building,New Construction,true,Expired,-75.14311796958494,39.97648232099911,1649 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-003084,philadelphia,2022-11-21,1,Residential Building,New Construction,true,Expired,-75.14259326976313,39.984113611146896,2148 N REESE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019469,philadelphia,2022-06-02,1,Residential Building,New Construction,true,Completed,-75.17425432010435,39.976668230742455,2301 MASTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011048,philadelphia,2020-10-16,2,Residential Building,New Construction,true,Completed,-75.09823219002979,39.990061931241826,2500 E TIOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-000888,philadelphia,2021-04-20,1,Residential Building,New Construction,true,Issued,-75.14329003013023,39.966636440778494,332 W WILDEY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-005858,philadelphia,2021-12-22,6,Building,New Construction,true,Completed,-75.20665813023277,39.97338884111446,1132 N 41ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001260,philadelphia,2021-11-22,3,Building,New Construction,true,Completed,-75.16616188037871,39.98307924129484,1929 W BERKS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-003440,philadelphia,2021-04-06,1,Residential Building,New Construction,true,Completed,-75.18919876004404,39.90906501106021,3403 PIETRO WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013370,philadelphia,2020-11-25,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-007821,philadelphia,2024-12-03,1,Residential Building,New Construction,true,Completed,-75.14666182022509,39.98463976137734,2155 N 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-008016,philadelphia,2024-01-16,1,Residential Building,New Construction,true,Completed,-75.17991291979159,39.97730183093458,1400 N 27TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-007510,philadelphia,2020-10-28,2,Residential Building,New Construction,true,Completed,-75.13246954052978,39.98960927088049,137 W HUNTINGDON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2024-000045,philadelphia,2024-03-21,10,Building,New Construction,true,Completed,-75.2028975801635,39.96486529082958,644-46 N 40TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-002398,philadelphia,2022-07-12,4,Building,New Construction,true,Completed,-75.15194221946275,39.9871346109638,2249 N 12TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-003853,philadelphia,2021-10-01,1,Residential Building,New Construction,true,Completed,-75.10248912035897,39.985428531368406,3225 MERCER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-002631,philadelphia,2020-08-06,4,Building,New Construction,true,Completed,-75.1925600195828,39.962467221344305,435 N 35TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-000108,philadelphia,2021-07-19,20,Building,New Construction,true,Completed,-75.17673602994032,40.0376892410401,5900 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-009773,philadelphia,2022-11-29,1,Residential Building,New Construction,true,Completed,-75.15768080976049,39.922250260541794,626 CANTRELL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-003022,philadelphia,2022-08-11,3,Building,New Construction,true,Expired,-75.20143948016126,39.96739117054935,3930 BROWN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-004529,philadelphia,2021-11-17,3,Building,New Construction,true,Completed,-75.16368877979818,39.98344828067982,1934 N 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-005308,philadelphia,2023-05-26,1,Residential Building,New Construction,true,Completed,-75.17630680940303,39.9747744312748,1203 N TAYLOR ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-003782,philadelphia,2023-04-13,6,Building,New Construction,true,Completed,-75.17320241962837,39.97618572068991,2240 MASTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007885,philadelphia,2022-07-10,6,Building,New Construction,true,Completed,-75.15388695047982,39.955745920790136,215 N 9TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-003776,philadelphia,2023-04-13,7,Building,New Construction,true,Completed,-75.17541775018812,39.97892758109347,1515 N 25TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-005762,philadelphia,2021-12-27,360,Building,New Construction,true,Completed,-75.1421046903291,39.960213050521766,200-24 SPRING GARDEN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001620,philadelphia,2021-12-30,1,Building,New Construction,true,Expired,-75.16567740977916,39.94025925067665,1348-54 WEBSTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1033094,philadelphia,2020-02-07,1,Residential Building,New Construction,true,Completed,-75.12545936951213,39.980524060890424,2214 E HAGERT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-003695,philadelphia,2024-01-11,7,Building,New Construction,true,Completed,-75.16952589975975,39.985248801182514,2009 N 22ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006322,philadelphia,2022-02-24,90,Building,New Construction,true,Completed,-75.19139578033011,39.966081250930976,3314-20 FAIRMOUNT AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-004647,philadelphia,2020-10-01,4,Building,New Construction,true,Completed,-75.15237832948628,39.95808985080935,800 CALLOWHILL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013793,philadelphia,2020-12-01,2,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-005712,philadelphia,2023-09-13,1,Residential Building,New Construction,true,Completed,-75.17972944971874,39.9783814712963,1450 N 27TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-001634,philadelphia,2022-03-11,2,Residential Building,New Construction,true,Completed,-75.16336754944591,39.9845595305045,2020 N 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
995996,philadelphia,2020-02-03,3,Building,New Construction,true,Completed,-75.21046994009572,39.95444717084526,224 S 44TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002254,philadelphia,2022-07-08,1,Residential Building,New Construction,true,Issued,-75.11687962988753,39.98562095087028,2201 E SOMERSET ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002265,philadelphia,2022-08-08,1,Residential Building,New Construction,true,Issued,-75.11687962988753,39.98562095087028,2201 E SOMERSET ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005199,philadelphia,2021-10-06,8,Building,New Construction,true,Completed,-75.18015994963486,39.97359773103066,2630 W GIRARD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-004646,philadelphia,2020-10-28,1,Residential Building,New Construction,true,Completed,-75.18095992975886,39.93266445109389,2147 CROSS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-000436,philadelphia,2023-03-20,1,Residential Building,New Construction,true,Expired,-75.14002287036666,39.97740696121254,1746 N BODINE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-004270,philadelphia,2020-12-28,4,Building,New Construction,true,Completed,-75.1321848396286,39.98300853115749,2005 E SUSQUEHANNA AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011156,philadelphia,2020-11-19,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010860,philadelphia,2020-10-29,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-004448,philadelphia,2024-06-27,1,Residential Building,New Construction,true,Issued,-75.1578212901865,39.93076347067775,1435 S 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-006482,philadelphia,2021-02-25,2,Building,New Construction,true,Completed,-75.16996683994842,40.04440644104136,510 E HAINES ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-013580,philadelphia,2024-02-15,1,Residential Building,New Construction,true,Completed,-75.2028628003479,39.96770426114367,809 N 40TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015151,philadelphia,2021-06-22,1,Residential Building,New Construction,true,Completed,-75.17773194007654,39.91824343070945,2616 S 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-004517,philadelphia,2021-06-16,1,Residential Building,New Construction,true,Completed,-75.23534361952498,39.95634917061507,274 S FRAZIER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002273,philadelphia,2022-03-25,1,Residential Building,New Construction,true,Issued,-75.11687962988753,39.98562095087028,2201 E SOMERSET ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014281,philadelphia,2021-04-02,1,Residential Building,New Construction,true,Issued,-75.17525307947518,40.03785533133257,30 E RITTENHOUSE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-011314,philadelphia,2023-06-21,1,Residential Building,New Construction,true,Issued,-75.0967050696364,39.99275965114014,2400 E VENANGO ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-005139,philadelphia,2023-05-26,1,Residential Building,New Construction,true,Completed,-75.17339712002028,39.97837380070981,2323 JEFFERSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007697,philadelphia,2021-12-15,1,Building,New Construction,true,Completed,-75.01807133023937,40.09455698117774,9898 E ROOSEVELT BLVD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-014619,philadelphia,2021-12-08,1,Residential Building,New Construction,true,Issued,-75.16800252050011,39.92639687095601,1324 MIFFLIN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-016375,philadelphia,2021-11-23,1,Residential Building,New Construction,true,Amendment Ready For Issue,-74.99951256948259,40.07571866076753,9838 LEGION ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-004095,philadelphia,2022-02-15,7,Building,New Construction,true,Completed,-75.1753802597237,39.97707034125594,2401 HARLAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-000471,philadelphia,2024-10-03,1,Residential Building,New Construction,true,Completed,-75.0004996899084,40.122600100492214,1242 SOUTHAMPTON RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005686,philadelphia,2020-12-14,3,Building,New Construction,true,Completed,-75.18201308978095,39.981986670742806,2901 CECIL B MOORE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015910,philadelphia,2021-01-22,1,Residential Building,New Construction,true,Completed,-75.23498215947635,40.04967824086062,7519 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-001305,philadelphia,2020-08-04,3,Building,New Construction,true,Completed,-75.20364613012751,39.957962260539546,14 N PRESTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007830,philadelphia,2022-05-24,1,Building,New Construction,true,Completed,-75.2408166701032,39.95826739129232,5943 CHANCELLOR ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002255,philadelphia,2022-07-08,1,Residential Building,New Construction,true,Issued,-75.11687962988753,39.98562095087028,2201 E SOMERSET ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-017178,philadelphia,2021-12-06,2,Residential Building,New Construction,true,Completed,-75.15091261991897,39.99211972057206,2611 N 12TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-018953,philadelphia,2022-09-28,1,Residential Building,New Construction,true,Issued,-75.12727704992595,39.9842697605222,2455 CORAL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019209,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019099,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1043180,philadelphia,2020-02-07,2,Residential Building,New Construction,true,Completed,-75.17972257998228,39.97817890082255,1440 N 27TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-004578,philadelphia,2021-09-14,3,Building,New Construction,true,Completed,-75.25202335009325,39.97440099059752,6600 LANSDOWNE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-003960,philadelphia,2020-10-05,35,Building,New Construction,true,Completed,-75.17899898011689,40.03012604126582,5545 PULASKI AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-006237,philadelphia,2021-12-16,77,Building,New Construction,true,Completed,-75.22808839994033,40.04307402073222,6910 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1055973,philadelphia,2020-05-21,4,Building,New Construction,true,Completed,-75.14800865007827,39.936521600964475,233 CHRISTIAN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-001434,philadelphia,2023-05-19,1,Residential Building,New Construction,true,Completed,-75.18034292017268,39.97787209087977,1427 N MARSTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-008908,philadelphia,2021-12-30,6,Building,New Construction,true,Completed,-75.19904427963345,39.96463886101724,3837 WALLACE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-016198,philadelphia,2021-07-25,2,Residential Building,New Construction,true,Completed,-75.12660641961692,39.97245473108404,630 MOYER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-004081,philadelphia,2021-09-16,18,Building,New Construction,true,Completed,-75.17795235955629,39.9800066411874,2613 W OXFORD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-002478,philadelphia,2020-11-17,3,Building,New Construction,true,Completed,-75.22671859029025,39.9554888505076,5223 IRVING ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-003856,philadelphia,2023-03-06,2,Residential Building,New Construction,true,Completed,-75.18903806040247,39.93849350090198,2710 MANTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015612,philadelphia,2021-06-23,1,Residential Building,New Construction,true,Completed,-75.19549768033397,39.93718688135804,1320 S 31ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-008741,philadelphia,2021-07-15,1,Residential Building,New Construction,true,Completed,-75.17641874946919,39.978745230945776,1512 N 25TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-009384,philadelphia,2021-08-06,1,Residential Building,New Construction,true,Completed,-75.16088232010907,39.9857896011391,1640 EDGLEY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019119,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1040536,philadelphia,2020-02-07,2,Residential Building,New Construction,true,Completed,-75.16010212960097,39.938934120518006,1007 SALTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-004988,philadelphia,2022-06-07,2,Residential Building,New Construction,true,Completed,-75.16352426990898,39.980074790921385,1716 N BOUVIER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013757,philadelphia,2020-12-29,2,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-006381,philadelphia,2021-12-01,1,Residential Building,New Construction,true,Issued,-75.22543380974217,40.042729961026744,514 PARKER AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-013027,philadelphia,2021-11-04,1,Residential Building,New Construction,true,Completed,-75.19030130037847,39.90797192104739,2301 PALERMO DR,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-002913,philadelphia,2022-07-18,4,Building,New Construction,true,Completed,-75.20675181048279,39.97068728096557,4126 PENNSGROVE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-005751,philadelphia,2023-10-12,1,Residential Building,New Construction,true,Completed,-75.17541941030072,39.94222518121367,769 S 20TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-008851,philadelphia,2021-05-06,1,Residential Building,New Construction,true,Completed,-75.14042474955609,39.98060327109041,1950 N ORIANNA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-011631,philadelphia,2023-03-06,1,Residential Building,New Construction,true,Issued,-75.18503015986343,40.04876191083351,44 GOOD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-007668,philadelphia,2022-10-17,1,Residential Building,New Construction,true,Completed,-75.1716357604249,40.05026707054545,6210 CLEARVIEW ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-003665,philadelphia,2023-11-30,3,Building,New Construction,true,Completed,-75.20997868031601,39.97018926126016,913 N 43RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001522,philadelphia,2021-06-11,44,Building,New Construction,true,Completed,-75.22421213981298,40.03950867109703,6618 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-002875,philadelphia,2020-08-17,1,Residential Building,New Construction,true,Completed,-75.14890727043156,39.97333583067852,731 MASTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010585,philadelphia,2020-12-04,1,Residential Building,New Construction,true,Completed,-75.14075792042739,39.97528901064606,1607 N 3RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-018020,philadelphia,2022-04-25,1,Residential Building,New Construction,true,Completed,-75.15704967945459,39.924537901259804,619 DUDLEY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-000061,philadelphia,2023-08-21,1,Building,New Construction,true,Issued,-75.195957110488,39.938261030571944,1251 S PATTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-002789,philadelphia,2024-03-28,2,Residential Building,New Construction,true,Issued,-75.21412059996116,40.001323550817666,4096 CONSHOHOCKEN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1031081,philadelphia,2020-02-04,4,Building,New Construction,true,Completed,-75.14903636965,39.973471831346686,1407-09 N 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-009595,philadelphia,2020-10-08,2,Residential Building,New Construction,true,Completed,-75.14487022948352,39.98180894096431,613 W NORRIS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-002017,philadelphia,2021-07-06,2,Residential Building,New Construction,true,Completed,-75.16570485045226,39.97394221121716,1252 N 18TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-004643,philadelphia,2021-05-05,1,Residential Building,New Construction,true,Completed,-75.18727108051586,39.93394815083257,1505 S BAMBREY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-002251,philadelphia,2021-07-06,1,Residential Building,New Construction,true,Expired,-75.19701994020375,39.96425055133159,3723 MOUNT VERNON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012516,philadelphia,2021-04-20,1,Residential Building,New Construction,true,Completed,-75.14317561002068,39.9666224406062,330 W WILDEY ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-004566,philadelphia,2024-05-13,3,Building,New Construction,true,Completed,-75.14408014036745,39.99079632081993,646 W HUNTINGDON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-005889,philadelphia,2021-01-21,1,Residential Building,New Construction,true,Completed,-75.11470609019578,39.988483600527054,2149 E ORLEANS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019112,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013364,philadelphia,2020-11-25,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-008992,philadelphia,2024-01-17,1,Residential Building,New Construction,true,Completed,-75.17984596971398,39.9776093710479,1414 N 27TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-007989,philadelphia,2024-01-07,1,Residential Building,New Construction,true,Issued,-75.17748820037893,39.93149732048884,1938 TASKER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-011605,philadelphia,2024-12-17,1,Residential Building,New Construction,true,Completed,-75.1480272395796,39.9850521111309,904 W SUSQUEHANNA AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-001431,philadelphia,2023-05-18,1,Residential Building,New Construction,true,Completed,-75.18036864010035,39.97775740048964,1421 N MARSTON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010770,philadelphia,2020-12-02,1,Residential Building,New Construction,true,Completed,-75.16547618984862,39.983076441159035,1910 MONUMENT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-011345,philadelphia,2021-09-28,1,Residential Building,New Construction,true,Completed,-75.19305189016973,39.96702130112696,730 N SHEDWICK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010946,philadelphia,2020-10-19,2,Residential Building,New Construction,true,Completed,-75.09823219002979,39.990061931241826,2500 E TIOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-009101,philadelphia,2022-07-15,1,Residential Building,New Construction,true,Expired,-75.14153181998819,39.97824368114727,1800 N 4TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-002534,philadelphia,2022-04-01,1,Residential Building,New Construction,true,Issued,-75.18541586945443,39.9349479812708,1408 S TAYLOR ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011885,philadelphia,2020-12-18,2,Residential Building,New Construction,true,Completed,-75.18365182003731,39.9403583913391,1025 S 25TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-005725,philadelphia,2020-09-21,1,Residential Building,New Construction (Stand Alone),true,Completed,-75.15659340981614,39.933053070919584,706 LATONA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011881,philadelphia,2020-12-18,2,Residential Building,New Construction,true,Completed,-75.18365182003731,39.9403583913391,1025 S 25TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007893,philadelphia,2021-12-30,16,Building,New Construction,true,Completed,-75.14641905995575,39.96299963105477,635 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-012870,philadelphia,2021-10-29,1,Residential Building,New Construction,true,Expired,-75.19275312000339,39.933175301204045,1619 S 29TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
