permit_id,city,permit_date,units,permit_type,work_kind,is_residential,status,lng,lat,address,source_url
EP-2020-16397,pittsburgh,2021-03-05,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9934940382,40.4346430496,"950 2ND AVE, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
FAS-2021-00478,pittsburgh,2021-01-19,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.9271681715,40.4554476305,"360 LAMONT PL, Pittsburgh, 15232-",https://data.wprdc.org/dataset/pli-permits
SP-2022-02647,pittsburgh,2022-03-22,0,Sign Permit,NEW,false,Issued,-80.001560198,40.4407843273,"222 5TH AVE #701, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
SSP-2020-14184,pittsburgh,2021-02-18,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9509298914,40.4208144482,"4165 BLAIR ST, Pittsburgh, PA 15207-",https://data.wprdc.org/dataset/pli-permits
BP-2023-13599,pittsburgh,2023-09-26,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9032491324,40.4576563546,"6920 1/2 BENNETT ST #101, Pittsburgh, PA 15208-",https://data.wprdc.org/dataset/pli-permits
BP-2023-05803,pittsburgh,2023-10-17,0,BUILDING,NEW CONSTRUCTION,false,Issued,-80.0129983982,40.4592315104,"W JEFFERSON ST, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
SSP-2020-01901,pittsburgh,2020-05-01,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.925572008,40.4638989259,"270 N BEATTY ST, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
SP-2020-10749,pittsburgh,2020-08-31,0,Sign Permit,NEW,false,Expired,-79.9619519007,40.4370908505,No primary address specified,https://data.wprdc.org/dataset/pli-permits
EP-2020-08059,pittsburgh,2020-06-10,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-80.0251173411,40.4396448438,"220 SEWARD ST, Pittsburgh, 15211-",https://data.wprdc.org/dataset/pli-permits
BP-2021-14662,pittsburgh,2023-03-06,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9375447912,40.4671127484,"5302 ROSETTA ST, Pittsburgh, 15224-",https://data.wprdc.org/dataset/pli-permits
OLP-2019-11540,pittsburgh,2020-02-21,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9001366495,40.455504832,"7049 HAMILTON AVE, Pittsburgh, 15208-",https://data.wprdc.org/dataset/pli-permits
EP-2023-20323,pittsburgh,2023-12-07,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-79.9771075922,40.4440508681,"2125 ROSE ST, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
EP-2020-11902,pittsburgh,2020-08-13,0,ELECTRICAL,NEW CONSTRUCTION,true,Issued,-79.9885268343,40.4503220203,"1624 WATERFRONT PL, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2020-08497,pittsburgh,2020-07-23,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9796124505,40.4303463551,"1818 WHARTON ST, Pittsburgh, 15203-",https://data.wprdc.org/dataset/pli-permits
EP-2019-10187,pittsburgh,2020-06-30,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9822429403,40.3871747804,"2417 BROWNSVILLE RD, Pittsburgh, PA 15210-",https://data.wprdc.org/dataset/pli-permits
MP-2022-11777,pittsburgh,2023-01-17,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.9238505444,40.4605922849,"6100 PENN AVE, Pittsburgh, 15206-",https://data.wprdc.org/dataset/pli-permits
MP-2021-07758,pittsburgh,2022-05-16,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9668698799,40.4395566423,"116 BURROWS ST, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
OOP-2021-14546,pittsburgh,2021-10-13,0,Occupancy Only Permit,NEW USE,true,Expired,-79.9619805657,40.4703096945,"175 41ST ST, Pittsburgh, 15201-",https://data.wprdc.org/dataset/pli-permits
SP-2020-11290,pittsburgh,2020-08-18,0,Sign Permit,NEW,false,Completed,-79.9990378809,40.4421716544,"604 WOOD ST, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
OLP-2022-06251,pittsburgh,2022-05-09,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9856620435,40.4604527301,"1400 TROY HILL RD, Pittsburgh, 15212-",https://data.wprdc.org/dataset/pli-permits
MP-2021-19899,pittsburgh,2021-12-22,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-80.025420954,40.4601968701,"1262 KUNKLE AVE, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
EP-2020-09201,pittsburgh,2020-06-23,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-79.9500751108,40.4842187129,"5521 BERLIN Way, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
SP-2023-19273,pittsburgh,2023-12-11,0,Sign Permit,NEW,false,Completed,-79.9587228283,40.4412069511,"3604 5TH AVE, Pittsburgh, 15213-",https://data.wprdc.org/dataset/pli-permits
EP-2023-10798,pittsburgh,2023-06-27,0,ELECTRICAL,NEW CONSTRUCTION,true,Revoked,-79.937134565,40.4778343814,"115 ELENA CT, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
EP-2020-01936,pittsburgh,2020-07-28,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9617216464,40.4310612357,"350 TECHNOLOGY DR #611, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
SSP-2024-01300,pittsburgh,2024-03-12,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9678616636,40.4625138221,"3339 PENN AVE, Pittsburgh, 15201-",https://data.wprdc.org/dataset/pli-permits
FAS-2020-02250,pittsburgh,2020-06-16,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-80.0426884284,40.4818823131,"1713 TERMON AVE #8, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
EP-2023-03805,pittsburgh,2023-03-14,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-80.0794308566,40.4498994083,"104 CEDARWOOD PL, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
SSP-2021-01981,pittsburgh,2021-08-09,0,Suppression System Permit,NEW SYSTEM,false,Completed,-80.0034461455,40.4418955326,"120 5TH AVE, Pittsburgh, 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2021-08891,pittsburgh,2022-09-22,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.980643832,40.4531028523,"2330 PENN AVE #801, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
EP-2020-08054,pittsburgh,2020-06-10,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-80.0250359659,40.4397346942,"218 SEWARD ST, Pittsburgh, PA 15211-",https://data.wprdc.org/dataset/pli-permits
SSP-2022-08508,pittsburgh,2022-08-09,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9373961933,40.4481567579,"5131 5TH AVE, Pittsburgh, PA 15232-",https://data.wprdc.org/dataset/pli-permits
FAS-2020-18027,pittsburgh,2020-12-10,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-80.0418549758,40.4728385335,"3125 PREBLE AVE, Pittsburgh, PA 15233-",https://data.wprdc.org/dataset/pli-permits
EP-2021-20446,pittsburgh,2021-12-27,0,ELECTRICAL,NEW CONSTRUCTION,true,Issued,-79.9837032675,40.465379012,"1617 FROMAN ST, Pittsburgh, 15212-",https://data.wprdc.org/dataset/pli-permits
EP-2024-09598,pittsburgh,2024-09-04,0,ELECTRICAL,NEW CONSTRUCTION,false,Issued,-80.0058421329,40.4337686185,"225 W STATION SQUARE DR, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
EP-2023-00178,pittsburgh,2023-02-14,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-80.0839226561,40.4486052545,"MAZETTE RD, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
SSP-2021-12735,pittsburgh,2021-09-28,0,Suppression System Permit,NEW SYSTEM,false,Issued,-79.895407612,40.4488368125,"7514 THOMAS BLVD, Pittsburgh, PA 15208-",https://data.wprdc.org/dataset/pli-permits
MP-2024-12002,pittsburgh,2024-09-26,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9964788452,40.4225802111,"620 EXCELSIOR ST, Pittsburgh, PA 15210-",https://data.wprdc.org/dataset/pli-permits
OLP-2023-10551,pittsburgh,2023-07-20,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9231444019,40.4351891868,"1926 MURRAY AVE, Pittsburgh, PA 15217-",https://data.wprdc.org/dataset/pli-permits
SP-2022-12561,pittsburgh,2022-09-06,0,Sign Permit,NEW,false,Completed,-79.8952514739,40.4477341308,"141 N BRADDOCK AVE, Pittsburgh, PA 15208-",https://data.wprdc.org/dataset/pli-permits
FAS-2023-18474,pittsburgh,2023-11-16,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.9586741342,40.4396582241,"3510 FORBES AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
EP-2021-09198,pittsburgh,2021-06-04,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-80.0151681609,40.4582129544,"1605 BUENA VISTA ST, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
OLP-2021-07054,pittsburgh,2021-06-17,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9509298914,40.4208144482,"4165 BLAIR ST, Pittsburgh, PA 15207-",https://data.wprdc.org/dataset/pli-permits
EP-2023-03886,pittsburgh,2023-03-14,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-80.0794308566,40.4498994083,"104 CEDARWOOD PL, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
SSP-2020-03589,pittsburgh,2020-05-20,0,Suppression System Permit,NEW SYSTEM,false,Revoked,-79.966016625,40.4648548899,"3529 BUTLER ST, Pittsburgh, 15201-",https://data.wprdc.org/dataset/pli-permits
MP-2019-09787,pittsburgh,2020-05-21,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-80.0869698352,40.4432092565,"519 NAPOR BLVD, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
OLP-2023-09478,pittsburgh,2023-06-08,0,Occupant Load Placard Permit,NEW,false,Completed,-79.8873663204,40.487941063,"977 FREEPORT RD, Pittsburgh, PA 15238-",https://data.wprdc.org/dataset/pli-permits
BP-2020-03454,pittsburgh,2021-03-01,0,BUILDING,NEW CONSTRUCTION,false,Completed,-80.0138191834,40.4501384828,"807 RIDGE AVE, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
SSP-2024-03203,pittsburgh,2024-04-09,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9515456468,40.4402668261,"374 JONCAIRE ST #2, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
BP-2022-01896,pittsburgh,2022-02-24,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9201679188,40.4756955256,"5816 BRYANT ST, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
SP-2023-17130,pittsburgh,2023-10-24,0,Sign Permit,NEW,false,Completed,-79.9231934238,40.460015708,"6226 PENN AVE, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
EP-2023-19564,pittsburgh,2024-05-21,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9465743822,40.4135183581,"4601 Composite ST, Pittsburgh, PA 15207-",https://data.wprdc.org/dataset/pli-permits
MP-2020-08397,pittsburgh,2020-06-22,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-80.0255908858,40.4577991409,"1732 FULTON ST, Pittsburgh, 15233-",https://data.wprdc.org/dataset/pli-permits
OLP-2023-08400,pittsburgh,2023-11-21,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9795225041,40.4544873822,"2517 PENN AVE, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
SSP-2022-02483,pittsburgh,2022-07-22,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9974376407,40.3958558152,"1709 SAW MILL RUN BLVD, Pittsburgh, 15210-",https://data.wprdc.org/dataset/pli-permits
OLP-2021-13531,pittsburgh,2021-08-25,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9705667215,40.4429998145,"22 STRAYHORN Way, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
OLP-2023-17343,pittsburgh,2023-11-01,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9649018541,40.4715772592,"105 40TH ST, Pittsburgh, 15201-",https://data.wprdc.org/dataset/pli-permits
SP-2019-09874,pittsburgh,2020-01-03,0,Sign Permit,NEW,false,Completed,-79.9225799089,40.4372968269,"1723 MURRAY AVE, Pittsburgh, 15217-",https://data.wprdc.org/dataset/pli-permits
SP-2020-06153,pittsburgh,2020-12-22,0,Sign Permit,NEW,false,Completed,-79.9796122559,40.4549553695,"2552 SMALLMAN ST, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2020-11397,pittsburgh,2020-07-22,0,MECHANICAL,NEW CONSTRUCTION,true,Expired,-79.9193593894,40.4744330476,"5928 BRYANT CT, Pittsburgh, 15206-",https://data.wprdc.org/dataset/pli-permits
EP-2021-09520,pittsburgh,2021-08-27,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9586741342,40.4396582241,"3510 FORBES AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
SP-2020-13789,pittsburgh,2021-06-15,0,Sign Permit,NEW,false,Completed,-79.9886534259,40.4509884461,"1679 WATERFRONT PL #371, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
BP-2023-01622,pittsburgh,2023-11-03,0,BUILDING,NEW CONSTRUCTION,false,Completed,-79.9211060768,40.4587972853,"163 SHADY AVE #114, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
OLP-2021-09251,pittsburgh,2021-08-09,0,Occupant Load Placard Permit,NEW,false,Completed,-80.0038879672,40.4407398325,"424 STANWIX ST, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
SP-2021-00529,pittsburgh,2021-02-24,0,Sign Permit,NEW,false,Completed,-79.9572382451,40.4415733983,"148 OAKLAND AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
MP-2023-07483,pittsburgh,2023-05-02,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9409353124,40.4022993194,"5431 2ND AVE, Pittsburgh, 15207-",https://data.wprdc.org/dataset/pli-permits
MP-2023-20501,pittsburgh,2024-10-07,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.9234762771,40.4606134279,"6112 PENN AVE, Pittsburgh, PA 15206",https://data.wprdc.org/dataset/pli-permits
SSP-2020-14142,pittsburgh,2020-10-20,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9157299194,40.4570395031,"177 BAKERY SQUARE BLVD, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
SP-2021-14972,pittsburgh,2021-09-16,0,Sign Permit,NEW,false,Issued,-79.978328611,40.4559038309,"211 26TH ST #201, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2023-01139,pittsburgh,2023-03-16,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9514683707,40.4585192037,"4728 LORIGAN ST #301, Pittsburgh, PA 15224-",https://data.wprdc.org/dataset/pli-permits
BP-2019-01649,pittsburgh,2021-09-20,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9385861354,40.4672761476,"5249 BROWN Way, Pittsburgh, PA 15224-",https://data.wprdc.org/dataset/pli-permits
EP-2021-00202,pittsburgh,2021-03-29,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-80.0430510996,40.4748309616,"3300 PREBLE AVE #420, Pittsburgh, PA 15233-",https://data.wprdc.org/dataset/pli-permits
FAS-2022-04780,pittsburgh,2022-07-19,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.964503658,40.4245654846,"2901 SARAH ST, Pittsburgh, PA 15203-",https://data.wprdc.org/dataset/pli-permits
MP-2020-17024,pittsburgh,2021-04-08,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.9821031662,40.4386324646,"1709 5TH AVE #101, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
MP-2021-16246,pittsburgh,2021-10-04,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-80.0102945135,40.4581542145,"217 ALPINE AVE, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
SSP-2022-12298,pittsburgh,2022-08-19,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.8973774596,40.455464486,"7138 KELLY ST, Pittsburgh, 15208-",https://data.wprdc.org/dataset/pli-permits
SSP-2021-02587,pittsburgh,2022-08-09,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9373961933,40.4481567579,"5131 5TH AVE, Pittsburgh, PA 15232-",https://data.wprdc.org/dataset/pli-permits
EP-2020-01807,pittsburgh,2020-03-02,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-79.9553588524,40.4389702551,"324 ATWOOD ST, Pittsburgh, 15213-",https://data.wprdc.org/dataset/pli-permits
EP-2020-08028,pittsburgh,2020-06-18,0,ELECTRICAL,NEW CONSTRUCTION,true,Issued,-80.0551332446,40.4294878801,"1835 CHESSLAND ST, Pittsburgh, 15205-",https://data.wprdc.org/dataset/pli-permits
FAS-2020-03829,pittsburgh,2020-08-13,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.9874875891,40.4517877123,"1759 WATERFRONT PL #572, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
FAS-2020-20375,pittsburgh,2021-01-29,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-80.0035680945,40.4399201571,"6 PPG PL #830, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
FAS-2022-03625,pittsburgh,2022-05-17,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-80.0430510996,40.4748309616,"3300 PREBLE AVE #420, Pittsburgh, PA 15233-",https://data.wprdc.org/dataset/pli-permits
EP-2019-06341,pittsburgh,2020-04-17,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-79.9835922908,40.436106554,"1622 LOCUST ST, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
SP-2022-11118,pittsburgh,2022-08-02,0,Sign Permit,NEW,false,Completed,-79.9632194623,40.4414337541,No primary address specified,https://data.wprdc.org/dataset/pli-permits
SP-2022-09105,pittsburgh,2022-06-30,0,Sign Permit,NEW,false,Completed,-79.9768158499,40.4300975975,"2040 WHARTON ST, Pittsburgh, PA 15203-",https://data.wprdc.org/dataset/pli-permits
MP-2022-03454,pittsburgh,2024-02-16,0,MECHANICAL,NEW CONSTRUCTION,false,Issued,-79.9179362353,40.4849621069,"201 SHELTER HOUSE RD, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
MP-2023-21109,pittsburgh,2024-09-10,0,MECHANICAL,NEW CONSTRUCTION,false,Issued,-79.8960532333,40.4545762561,"7225 HAMILTON AVE, Pittsburgh, PA 15208-",https://data.wprdc.org/dataset/pli-permits
EP-2023-17931,pittsburgh,2023-10-26,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-80.080342908,40.4450218346,"2260 ROSWELL DR #115, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
SP-2021-15410,pittsburgh,2021-10-07,0,Sign Permit,NEW,false,Completed,-79.9164755976,40.4571499652,"177 BAKERY SQUARE BLVD, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
BP-2023-10238,pittsburgh,2024-03-27,0,BUILDING,NEW CONSTRUCTION,false,Completed,-79.9819997078,40.4398191177,"1738 REED ST #424, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
BP-2020-08652,pittsburgh,2021-05-18,0,BUILDING,NEW CONSTRUCTION,true,Completed,-80.0100896517,40.4582041459,"211 ALPINE AVE, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
BP-2020-18718,pittsburgh,2021-03-05,0,BUILDING,NEW CONSTRUCTION,false,Completed,-79.9684280981,40.4603506967,"3234 LIBERTY AVE #562, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
EP-2022-01862,pittsburgh,2022-05-09,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-80.0869698352,40.4432092565,"519 NAPOR BLVD, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
MP-2021-07737,pittsburgh,2021-07-06,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9667392441,40.4390101113,"138 BURROWS ST, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
BP-2023-03551,pittsburgh,2023-05-02,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9934179571,40.4567726178,"905 RICKENBACH ST, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
SSP-2023-01197,pittsburgh,2023-03-24,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9280145371,40.4193295658,"828 HAZELWOOD AVE, Pittsburgh, PA 15217-",https://data.wprdc.org/dataset/pli-permits
FP-2023-08447,pittsburgh,2023-11-13,0,Floodplain Permit,New Construction,false,Issued,-79.9842097179,40.4530446649,"2128 RAILROAD ST, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2023-11872,pittsburgh,2023-09-15,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-80.0794308566,40.4498994083,"104 CEDARWOOD PL, Pittsburgh, PA 15205-",https://data.wprdc.org/dataset/pli-permits
BP-2020-15004,pittsburgh,2021-06-17,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9529893842,40.4784265508,"5148 KEYSTONE ST, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
MP-2024-06822,pittsburgh,2024-05-08,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.981645253,40.4410720618,"1829 REED ST, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
EP-2021-02773,pittsburgh,2021-02-23,0,ELECTRICAL,NEW CONSTRUCTION,true,Completed,-79.9489275906,40.4846686339,"5585 BERLIN Way, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
OOP-2022-06197,pittsburgh,2022-06-06,0,Occupancy Only Permit,NEW USE,false,Expired,-79.992512301,40.4220949215,"831 E WARRINGTON AVE, Pittsburgh, 15210-",https://data.wprdc.org/dataset/pli-permits
OOP-2020-06583,pittsburgh,2020-05-18,0,Occupancy Only Permit,NEW USE,false,Completed,-79.957361146,40.4403494737,"219 MEYRAN AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
SP-2021-00145,pittsburgh,2021-05-26,0,Sign Permit,NEW,false,Issued,-79.9564430507,40.4422143319,"3909 FORBES AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
SSP-2023-05442,pittsburgh,2023-06-06,0,Suppression System Permit,NEW SYSTEM,false,Completed,-79.9878499494,40.4447896475,"1530 CLIFF ST #314, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
MP-2022-05456,pittsburgh,2022-08-08,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.9903585214,40.4486022823,"1447 SMALLMAN ST, Pittsburgh, PA 15222-",https://data.wprdc.org/dataset/pli-permits
MP-2022-19054,pittsburgh,2022-12-21,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9271587097,40.4651503388,"308 N SAINT CLAIR ST, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
EP-2021-15686,pittsburgh,2021-11-09,0,ELECTRICAL,NEW CONSTRUCTION,false,Completed,-80.0132119162,40.4593042018,"508 W JEFFERSON ST, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
SP-2020-14455,pittsburgh,2020-11-24,0,Sign Permit,NEW,false,Completed,-80.0451156435,40.3994885923,"3210 BANKSVILLE RD, Pittsburgh, 15216-",https://data.wprdc.org/dataset/pli-permits
SSP-2021-19571,pittsburgh,2022-01-21,0,Suppression System Permit,NEW SYSTEM,false,Completed,-80.0132119162,40.4593042018,"508 W JEFFERSON ST, Pittsburgh, PA 15212-",https://data.wprdc.org/dataset/pli-permits
FAS-2021-03337,pittsburgh,2021-04-08,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.9572382451,40.4415733983,"148 OAKLAND AVE, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
SP-2020-14212,pittsburgh,2020-10-06,0,Sign Permit,NEW,false,Expired,-79.9413678923,40.4544808669,"5200 CENTRE AVE, Pittsburgh, PA 15232-",https://data.wprdc.org/dataset/pli-permits
BDA-2024-05942,pittsburgh,2024-11-15,0,Building & Development Application,New Construction,true,Issued,-79.9702554807,40.4233462021,"66 BARRY ST, Pittsburgh, 15203-",https://data.wprdc.org/dataset/pli-permits
MP-2024-11101,pittsburgh,2024-08-19,0,MECHANICAL,NEW CONSTRUCTION,true,Issued,-80.0182830687,40.4380468692,"1204 GRANDVIEW AVE, Pittsburgh, PA 15211-",https://data.wprdc.org/dataset/pli-permits
SP-2022-19444,pittsburgh,2023-01-10,0,Sign Permit,NEW,false,Completed,-79.9298586635,40.4666223591,"327 N NEGLEY AVE #233, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
EP-2024-06696,pittsburgh,2024-05-02,0,ELECTRICAL,NEW CONSTRUCTION,true,Issued,-79.9363663652,40.4828523457,"1361 HAWTHORNE ST, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
OLP-2023-01402,pittsburgh,2023-05-05,0,Occupant Load Placard Permit,NEW,false,Completed,-79.9463297422,40.4849090113,"5688 BUTLER ST, Pittsburgh, 15201-",https://data.wprdc.org/dataset/pli-permits
MP-2021-14029,pittsburgh,2022-03-10,0,MECHANICAL,NEW CONSTRUCTION,false,Completed,-79.9424354286,40.4437333149,"5135 MARGARET MORRISON ST, Pittsburgh, PA 15213-",https://data.wprdc.org/dataset/pli-permits
MP-2020-12789,pittsburgh,2020-09-02,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-80.0422080715,40.4133734957,"1354 CARNAHAN RD, Pittsburgh, PA 15220-",https://data.wprdc.org/dataset/pli-permits
BP-2020-02992,pittsburgh,2021-02-16,0,BUILDING,NEW CONSTRUCTION,true,Completed,-79.9193800261,40.4557546882,"313 DENNISTON ST, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
MP-2024-06668,pittsburgh,2024-05-03,0,MECHANICAL,NEW CONSTRUCTION,true,Completed,-79.9819997078,40.4398191177,"1738 REED ST #424, Pittsburgh, PA 15219-",https://data.wprdc.org/dataset/pli-permits
FAS-2023-13324,pittsburgh,2023-09-14,0,Fire Alarm Permit,NEW SYSTEM,false,Completed,-79.9114649997,40.4661519408,"624 LARIMER AVE, Pittsburgh, PA 15206-",https://data.wprdc.org/dataset/pli-permits
SP-2020-04717,pittsburgh,2020-06-18,0,Sign Permit,NEW,false,Completed,-79.9604436441,40.4709751352,"193 43RD ST, Pittsburgh, PA 15201-",https://data.wprdc.org/dataset/pli-permits
